"","description","score","File","Source","AnimalScore","AnimalInd","Specificity","Count","SelectionMetric"
"5284","chunga",0.593,"chunga 3728-5.JPG","IBM",0,NA,0.5,2,1.21021067811865
"5285","aquatic bird",0.867,"chunga 3728-5.JPG","IBM",1,NA,0.614928289314461,2,1.92867482277589
"5286","bird",0.871,"chunga 3728-5.JPG","IBM",1,NA,0.573009138825232,29,1.86157410323032
"5287","animal",0.871,"chunga 3728-5.JPG","IBM",1,NA,0,355,1.56180744892434
"5288","bird sanctuary",0.538,"chunga 3728-5.JPG","IBM",1,NA,0.635136993323519,1,1.47456849666176
"5289","building",0.538,"chunga 3728-5.JPG","IBM",0.0693775419793986,NA,0.416001637605487,1,1.13234520429759
"5290","ibis",0.506,"chunga 3728-5.JPG","IBM",0.690535192254674,NA,0.453067027140264,1,1.2581673116338
"5291","crested cariama",0.5,"chunga 3728-5.JPG","IBM",0.739948129826129,NA,0.439415172514954,2,1.22540529683266
"5292","alabaster color",0.808,"chunga 3728-5.JPG","IBM",0.209495481278798,NA,0.553355828846778,26,1.56066339825691
"5293","beige color",0.69,"chunga 3728-5.JPG","IBM",0.250992050396801,NA,0.553355828846778,14,1.40115205121383
"5294","chunga",0.675,"chunga 3728-7.JPG","IBM",0,NA,0.5,2,1.33321067811866
"5295","aquatic bird",0.902,"chunga 3728-7.JPG","IBM",1,NA,0.614928289314461,2,1.98117482277589
"5296","bird",0.905,"chunga 3728-7.JPG","IBM",1,NA,0.573009138825232,29,1.91257410323032
"5297","animal",0.905,"chunga 3728-7.JPG","IBM",1,NA,0,355,1.61280744892434
"5298","crested cariama",0.56,"chunga 3728-7.JPG","IBM",0.739948129826129,NA,0.439415172514954,2,1.31540529683266
"5299","black-backed gull",0.5,"chunga 3728-7.JPG","IBM",0.679683665874122,NA,0.427038219870632,1,1.23344002640385
"5300","seagull",0.522,"chunga 3728-7.JPG","IBM",0.321844975711122,NA,0.518234372669797,1,1.22257843026268
"5301","coastal diving bird",0.522,"chunga 3728-7.JPG","IBM",1,NA,0.573009138825232,1,1.41950456941262
"5302","seabird",0.544,"chunga 3728-7.JPG","IBM",0.676741535827804,NA,0.527411422321285,2,1.31960177323625
"5303","ivory color",0.728,"chunga 3728-7.JPG","IBM",0.347167405678118,NA,0.553355828846778,2,1.52618044396157
"5304","alabaster color",0.693,"chunga 3728-7.JPG","IBM",0.209495481278798,NA,0.553355828846778,26,1.38816339825691
"5305","manatee",0.553,"Cwagneri 2519-22.JPG","IBM",0.416958168871087,1,0.608462382170304,2,1.30868141142158
"5306","aquatic mammal",0.614,"Cwagneri 2519-22.JPG","IBM",0.623663218882118,NA,0.746236502535437,3,1.50776908290721
"5307","mammal",0.778,"Cwagneri 2519-22.JPG","IBM",0.623663218882118,NA,0,405,1.32788484467053
"5308","animal",0.811,"Cwagneri 2519-22.JPG","IBM",1,NA,0,355,1.47180744892434
"5309","aberdeen angus cattle",0.526,"Cwagneri 2519-22.JPG","IBM",0.631582334236771,NA,0.721587527037958,1,1.40768934707817
"5310","beef",0.53,"Cwagneri 2519-22.JPG","IBM",0.362264250716475,NA,0.57922817316639,1,1.27518014926231
"5311","cattle",0.561,"Cwagneri 2519-22.JPG","IBM",0.631582334236771,1,0.721587527037958,6,1.40101417612456
"5312","ruminant",0.563,"Cwagneri 2519-22.JPG","IBM",0.780299360695851,NA,0.859985262802757,12,1.49843498503482
"5313","water dog dog",0.515,"Cwagneri 2519-22.JPG","IBM",1,NA,0.837950165678775,1,1.54147508283939
"5314","dog",0.516,"Cwagneri 2519-22.JPG","IBM",1,1,0.837950165678775,34,1.46012494135364
"5315","domestic animal",0.517,"Cwagneri 2519-22.JPG","IBM",1,NA,1,7,1.56329644730092
"5316","horse",0.507,"Cwagneri 2519-22.JPG","IBM",0.493279481736928,NA,0.612816761748944,1,1.2902282513087
"5317","odd-toed ungulate (hoofed mammal)",0.577,"Cwagneri 2519-22.JPG","IBM",0.623663218882118,NA,0.751494726964389,25,1.41716316820272
"5318","dun horse",0.504,"Cwagneri 2519-22.JPG","IBM",0.493279481736928,NA,0.612816761748944,1,1.2857282513087
"5319","dugong (sea mammal)",0.5,"Cwagneri 2519-22.JPG","IBM",0.623663218882118,NA,0.746236502535437,2,1.3497447341069
"5320","bottle green color",0.776,"Cwagneri 2519-22.JPG","IBM",0.272159995432125,NA,0.553355828846778,2,1.57942859140007
"5321","jade green color",0.578,"Cwagneri 2519-22.JPG","IBM",0.269401930424342,NA,0.553355828846778,2,1.28173907514813
"5322","tree kangaroo",0.594,"Dazarae 3735-9.JPG","IBM",0.482046070201558,NA,0.627470778771856,1,1.42524690693632
"5323","brush kangaroo",0.637,"Dazarae 3735-9.JPG","IBM",0.377969971195856,NA,0.627470778771856,11,1.39387901664267
"5324","kangaroo",0.646,"Dazarae 3735-9.JPG","IBM",0.377969971195856,NA,0.627470778771856,31,1.39518841238757
"5325","pouched mammal",0.647,"Dazarae 3735-9.JPG","IBM",0.623663218882118,NA,0.746236502535437,17,1.52378761849188
"5326","mammal",0.93,"Dazarae 3735-9.JPG","IBM",0.623663218882118,NA,0,405,1.55588484467053
"5327","animal",0.93,"Dazarae 3735-9.JPG","IBM",1,NA,0,355,1.65030744892434
"5328","red fox",0.573,"Dazarae 3735-9.JPG","IBM",0.463251829333263,NA,0.632013402936029,12,1.32018717226081
"5329","fox",0.666,"Dazarae 3735-9.JPG","IBM",0.463251829333263,1,0.632013402936029,24,1.45123207332452
"5330","canine",0.666,"Dazarae 3735-9.JPG","IBM",0.899039248742498,NA,0.876547221134548,77,1.67342948039886
"5331","carnivore",0.761,"Dazarae 3735-9.JPG","IBM",0.666736430939303,NA,0.773709614794697,74,1.70666367900656
"5332","barking deer",0.522,"Dazarae 3735-9.JPG","IBM",0.62796991723926,NA,0.644048345207215,3,1.31975167883238
"5333","deer",0.539,"Dazarae 3735-9.JPG","IBM",0.536337370887508,1,0.644048345207215,23,1.28545995673119
"5334","ruminant",0.54,"Dazarae 3735-9.JPG","IBM",0.780299360695851,NA,0.859985262802757,12,1.46393498503482
"5335","coon cat",0.51,"Dazarae 3735-9.JPG","IBM",0.923642675604657,NA,0.859507018283396,1,1.52566417804286
"5336","capybara rodent",0.5,"Dazarae 3735-9.JPG","IBM",0.487561267351683,NA,0.635232422688916,2,1.26021720630103
"5337","rodent",0.506,"Dazarae 3735-9.JPG","IBM",0.487561267351683,NA,0.635232422688916,56,1.211869590278
"5338","greenishness color",0.931,"Dazarae 3735-9.JPG","IBM",0.209495481278798,NA,0.553355828846778,13,1.75328679455435
"5339","sea green color",0.586,"Dazarae 3735-9.JPG","IBM",0.258131868998165,NA,0.553355828846778,7,1.25800732897385
"5340","agouti rodent",0.874,"Dazarae BP-18000 3742-21.JPG","IBM",0.666251582096677,NA,0.695717956631016,1,1.92542187383968
"5341","rodent",0.915,"Dazarae BP-18000 3742-21.JPG","IBM",0.487561267351683,NA,0.635232422688916,56,1.825369590278
"5342","mammal",0.936,"Dazarae BP-18000 3742-21.JPG","IBM",0.623663218882118,NA,0,405,1.56488484467053
"5343","animal",0.936,"Dazarae BP-18000 3742-21.JPG","IBM",1,NA,0,355,1.65930744892434
"5344","capybara rodent",0.544,"Dazarae BP-18000 3742-21.JPG","IBM",0.487561267351683,NA,0.635232422688916,2,1.32621720630103
"5345","mongoose",0.5,"Dazarae BP-18000 3742-21.JPG","IBM",0.774801821171824,1,0.628081527631004,1,1.35774121910846
"5346","carnivore",0.506,"Dazarae BP-18000 3742-21.JPG","IBM",0.666736430939303,NA,0.773709614794697,74,1.32416367900656
"5347","gray color",0.688,"Dazarae BP-18000 3742-21.JPG","IBM",0.362728446769125,NA,0.553355828846778,65,1.41176349957459
"5348","beige color",0.678,"Dazarae BP-18000 3742-21.JPG","IBM",0.250992050396801,NA,0.553355828846778,14,1.38315205121383
"5349","vivarium (for plants)",0.636,"ECU-004-D0001-I000005.jpeg","IBM",0.599270306304378,NA,0.749281339580622,1,1.57845824636641
"5350","enclosure",0.636,"ECU-004-D0001-I000005.jpeg","IBM",0.326270299424619,NA,0.583988979688849,3,1.38529709161954
"5351","water rat",0.537,"ECU-004-D0001-I000005.jpeg","IBM",0.598029816542177,NA,0.709961596120226,1,1.40998825219566
"5352","field mouse",0.587,"ECU-004-D0001-I000005.jpeg","IBM",0.262691741650547,NA,0.56722261715056,1,1.32978424398792
"5353","rodent",0.587,"ECU-004-D0001-I000005.jpeg","IBM",0.487561267351683,NA,0.635232422688916,56,1.333369590278
"5354","mammal",0.587,"ECU-004-D0001-I000005.jpeg","IBM",0.623663218882118,NA,0,405,1.04138484467053
"5355","animal",0.631,"ECU-004-D0001-I000005.jpeg","IBM",1,NA,0,355,1.20180744892434
"5356","algae",0.506,"ECU-004-D0001-I000005.jpeg","IBM",0.296786253663639,NA,0.593833840846644,5,1.17483484338923
"5357","microorganism",0.506,"ECU-004-D0001-I000005.jpeg","IBM",0.38147536742318,NA,0.57855206234078,3,1.20137989994515
"5358","glowworm",0.504,"ECU-004-D0001-I000005.jpeg","IBM",0,NA,0.5,1,1.106
"5359","beetle",0.504,"ECU-004-D0001-I000005.jpeg","IBM",0.503496485438108,NA,0.610317239026799,1,1.28703274087293
"5360","insect",0.505,"ECU-004-D0001-I000005.jpeg","IBM",0.549288149384506,NA,0.6773206195739,1,1.33348234713308
"5361","invertebrate",0.505,"ECU-004-D0001-I000005.jpeg","IBM",0.482708646355564,NA,0.58304720986986,5,1.21442212607382
"5362","water mouse",0.5,"ECU-004-D0001-I000005.jpeg","IBM",0.262691741650547,NA,0.56722261715056,1,1.19928424398792
"5363","greenishness color",0.984,"ECU-004-D0001-I000005.jpeg","IBM",0.209495481278798,NA,0.553355828846778,13,1.83278679455435
"5364","panther cat",0.987,"ECU-004-D0001-I000006.jpeg","IBM",0.923642675604657,NA,0.859507018283396,2,2.21187485616152
"5365","wildcat",0.996,"ECU-004-D0001-I000006.jpeg","IBM",0.271616369181068,NA,0.521150966992605,26,1.84209118930539
"5366","cat",0.996,"ECU-004-D0001-I000006.jpeg","IBM",0.923642675604657,NA,0.859507018283396,126,2.16357288610661
"5367","feline",0.996,"ECU-004-D0001-I000006.jpeg","IBM",0.872599601344952,NA,0.879356592628123,51,2.16583099749058
"5368","carnivore",0.997,"ECU-004-D0001-I000006.jpeg","IBM",0.666736430939303,NA,0.773709614794697,74,2.06066367900656
"5369","mammal",0.997,"ECU-004-D0001-I000006.jpeg","IBM",0.623663218882118,NA,0,405,1.65638484467053
"5370","animal",0.997,"ECU-004-D0001-I000006.jpeg","IBM",1,NA,0,355,1.75080744892434
"5371","margay cat",0.5,"ECU-004-D0001-I000006.jpeg","IBM",0.923642675604657,NA,0.859507018283396,4,1.46066417804286
"5372","greenishness color",0.922,"ECU-004-D0001-I000006.jpeg","IBM",0.209495481278798,NA,0.553355828846778,13,1.73978679455435
"5373","lion",0.546,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.512530560581528,1,0.685856288040695,38,1.30628292627881
"5374","big cat",0.601,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.923642675604657,NA,0.859507018283396,24,1.58257659256606
"5375","feline",0.789,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.872599601344952,NA,0.879356592628123,51,1.85533099749058
"5376","carnivore",0.792,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.666736430939303,NA,0.773709614794697,74,1.75316367900656
"5377","mammal",0.794,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.623663218882118,NA,0,405,1.35188484467053
"5378","animal",0.795,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",1,NA,0,355,1.44780744892434
"5379","cougar",0.544,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.331748162228854,1,0.600182295802401,26,1.21863980197223
"5380","wildcat",0.679,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.271616369181068,NA,0.521150966992605,26,1.36659118930539
"5381","cat",0.681,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.923642675604657,NA,0.859507018283396,126,1.69107288610661
"5382","black beech",0.51,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.415148843855427,NA,0.516098946480333,1,1.22683668420402
"5383","tree",0.581,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.482046070201558,NA,0.475741163075745,87,1.24060322443664
"5384","plant",0.581,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.160226974972077,NA,0.526814156263583,40,1.19077521017565
"5385","bobcat",0.509,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.480740486715551,1,0.558524745068416,14,1.18967361840434
"5386","lynx",0.521,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.34135897301106,1,0.626992077696744,16,1.20533578210114
"5387","jaguarundi cat",0.502,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.923642675604657,NA,0.859507018283396,1,1.51366417804286
"5388","swamp birch",0.5,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.612107007583462,NA,0.488785470727604,1,1.24741948725967
"5389","birch",0.501,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.405849277473375,NA,0.436795030973589,2,1.14207051297379
"5390","greenishness color",0.89,"GRID5-2015-07-22_13-44-07-CAM41978.jpg","IBM",0.209495481278798,NA,0.553355828846778,13,1.69178679455435
"5391","red fox",0.811,"herpailurus rojo 2478-2 zona guanaco.JPG","IBM",0.463251829333263,NA,0.632013402936029,12,1.67718717226081
"5392","fox",0.887,"herpailurus rojo 2478-2 zona guanaco.JPG","IBM",0.463251829333263,1,0.632013402936029,24,1.78273207332452
"5393","canine",0.887,"herpailurus rojo 2478-2 zona guanaco.JPG","IBM",0.899039248742498,NA,0.876547221134548,77,2.00492948039886
"5394","carnivore",0.888,"herpailurus rojo 2478-2 zona guanaco.JPG","IBM",0.666736430939303,NA,0.773709614794697,74,1.89716367900656
"5395","mammal",0.888,"herpailurus rojo 2478-2 zona guanaco.JPG","IBM",0.623663218882118,NA,0,405,1.49288484467053
"5396","animal",0.888,"herpailurus rojo 2478-2 zona guanaco.JPG","IBM",1,NA,0,355,1.58730744892434
"5397","light brown color",0.995,"herpailurus rojo 2478-2 zona guanaco.JPG","IBM",0.418553030256157,NA,0.553355828846778,1,1.97381617198743
"5398","dugong (sea mammal)",0.734,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.623663218882118,NA,0.746236502535437,2,1.7007447341069
"5399","aquatic mammal",0.735,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.623663218882118,NA,0.746236502535437,3,1.68926908290721
"5400","mammal",0.852,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.623663218882118,NA,0,405,1.43888484467053
"5401","animal",0.856,"Herpailurus yagouaroundi 2493-3.JPG","IBM",1,NA,0,355,1.53930744892434
"5402","scaly anteater",0.529,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.640258161846536,NA,0.631192401243725,1,1.3691607410835
"5403","arctic fox",0.505,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.463251829333263,NA,0.632013402936029,8,1.22467499786066
"5404","fox",0.515,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.463251829333263,1,0.632013402936029,24,1.22473207332452
"5405","canine",0.515,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.899039248742498,NA,0.876547221134548,77,1.44692948039886
"5406","carnivore",0.526,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.666736430939303,NA,0.773709614794697,74,1.35416367900656
"5407","aardvark",0.5,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.353179647199682,NA,0.595488850991702,1,1.23603933729577
"5408","gray color",0.856,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.362728446769125,NA,0.553355828846778,65,1.66376349957459
"5409","sea green color",0.648,"Herpailurus yagouaroundi 2493-3.JPG","IBM",0.258131868998165,NA,0.553355828846778,7,1.35100732897385
"5410","hunt",0.575,"IMG_0007.JPG","IBM",0.582490940002107,NA,0.687730863238592,3,1.40972319353878
"5411","outdoor sport",0.575,"IMG_0007.JPG","IBM",0.216734981083122,NA,0.480633296617595,1,1.25700039357958
"5412","sport",0.575,"IMG_0007.JPG","IBM",0.112085030980492,NA,0.480633296617595,2,1.20154858417258
"5413","baboon",0.629,"IMG_0007.JPG","IBM",0.608014096391293,NA,0.746434195857918,5,1.51344198157678
"5414","monkey",0.631,"IMG_0007.JPG","IBM",0.621638143506914,NA,0.715725054147746,6,1.50059689199699
"5415","mammal",0.719,"IMG_0007.JPG","IBM",0.623663218882118,NA,0,405,1.23938484467053
"5416","animal",0.767,"IMG_0007.JPG","IBM",1,NA,0,355,1.40580744892434
"5417","hyena",0.552,"IMG_0007.JPG","IBM",0.603885586813124,NA,0.687318387980474,5,1.36735195024351
"5418","canine",0.557,"IMG_0007.JPG","IBM",0.899039248742498,NA,0.876547221134548,77,1.50992948039886
"5419","carnivore",0.558,"IMG_0007.JPG","IBM",0.666736430939303,NA,0.773709614794697,74,1.40216367900656
"5420","dog",0.522,"IMG_0007.JPG","IBM",1,1,0.837950165678775,34,1.46912494135364
"5421","domestic animal",0.523,"IMG_0007.JPG","IBM",1,NA,1,7,1.57229644730092
"5422","field",0.52,"IMG_0007.JPG","IBM",0.168035106869028,NA,0.502971436968491,49,1.08778020948722
"5423","nature",0.521,"IMG_0007.JPG","IBM",0.354320287320382,NA,0.529978353060782,156,1.14307565605074
"5424","chacma baboon",0.5,"IMG_0007.JPG","IBM",0.608014096391293,NA,0.746434195857918,1,1.37522062202678
"5425","black color",0.926,"IMG_0007.JPG","IBM",0.308321059855532,NA,0.553355828846778,43,1.75800803642053
"5426","gray color",0.793,"IMG_0007.JPG","IBM",0.362728446769125,NA,0.553355828846778,65,1.56926349957459
"5427","farmhand",0.717,"IMG_0008.JPG","IBM",0,NA,0.5,6,1.36632482904639
"5428","laborer",0.717,"IMG_0008.JPG","IBM",0.104129857067527,NA,0.434408358915186,6,1.35956147277086
"5429","workman",0.717,"IMG_0008.JPG","IBM",0.23622203997669,NA,0.430208950338217,6,1.39048481420967
"5430","person",0.717,"IMG_0008.JPG","IBM",0.214818620970931,NA,0.501779459462208,9,1.41342771830717
"5431","field",0.547,"IMG_0008.JPG","IBM",0.168035106869028,NA,0.502971436968491,49,1.12828020948722
"5432","nature",0.547,"IMG_0008.JPG","IBM",0.354320287320382,NA,0.529978353060782,156,1.18207565605074
"5433","pasture",0.526,"IMG_0008.JPG","IBM",0.309943806260321,NA,0.502643579448,15,1.1436276302638
"5434","plow horse",0.525,"IMG_0008.JPG","IBM",0.493279481736928,NA,0.612816761748944,1,1.3172282513087
"5435","odd-toed ungulate (hoofed mammal)",0.525,"IMG_0008.JPG","IBM",0.623663218882118,NA,0.751494726964389,25,1.33916316820272
"5436","mammal",0.526,"IMG_0008.JPG","IBM",0.623663218882118,NA,0,405,0.949884844670529
"5437","animal",0.527,"IMG_0008.JPG","IBM",1,NA,0,355,1.04580744892434
"5438","corn field",0.5,"IMG_0008.JPG","IBM",0.291229889703614,NA,0.534346479493947,2,1.16069139029153
"5439","black color",0.958,"IMG_0008.JPG","IBM",0.308321059855532,NA,0.553355828846778,43,1.80600803642053
"5440","coal black color",0.699,"IMG_0008.JPG","IBM",0.308321059855532,NA,0.553355828846778,25,1.42225817938727
"5441","farmhand",0.684,"IMG_0009.JPG","IBM",0,NA,0.5,6,1.31682482904639
"5442","laborer",0.684,"IMG_0009.JPG","IBM",0.104129857067527,NA,0.434408358915186,6,1.31006147277086
"5443","workman",0.684,"IMG_0009.JPG","IBM",0.23622203997669,NA,0.430208950338217,6,1.34098481420967
"5444","person",0.684,"IMG_0009.JPG","IBM",0.214818620970931,NA,0.501779459462208,9,1.36392771830717
"5445","field",0.649,"IMG_0009.JPG","IBM",0.168035106869028,NA,0.502971436968491,49,1.28128020948722
"5446","nature",0.649,"IMG_0009.JPG","IBM",0.354320287320382,NA,0.529978353060782,156,1.33507565605074
"5447","paddy",0.571,"IMG_0009.JPG","IBM",0.203317009655896,NA,0.501113868832217,1,1.25788618683008
"5448","rice",0.571,"IMG_0009.JPG","IBM",0.194100672552781,NA,0.509437071073513,1,1.25974370367495
"5449","grain",0.571,"IMG_0009.JPG","IBM",0.33613628767537,NA,0.537118624175955,1,1.30909338400682
"5450","food product",0.571,"IMG_0009.JPG","IBM",0.461972414051185,NA,0.667303027626148,1,1.40564461732587
"5451","food",0.571,"IMG_0009.JPG","IBM",0.461972414051185,NA,0.667303027626148,6,1.34646944637226
"5452","pasture",0.5,"IMG_0009.JPG","IBM",0.309943806260321,NA,0.502643579448,15,1.1046276302638
"5453","black color",0.921,"IMG_0009.JPG","IBM",0.308321059855532,NA,0.553355828846778,43,1.75050803642053
"5454","gray color",0.7,"IMG_0009.JPG","IBM",0.362728446769125,NA,0.553355828846778,65,1.42976349957459
"5455","zebra",0.923,"IMG_0017.JPG","IBM",0.610805218843365,1,0.688575215683627,83,1.89246533855162
"5456","odd-toed ungulate (hoofed mammal)",0.948,"IMG_0017.JPG","IBM",0.623663218882118,NA,0.751494726964389,25,1.97366316820272
"5457","mammal",0.985,"IMG_0017.JPG","IBM",0.623663218882118,NA,0,405,1.63838484467053
"5458","animal",0.986,"IMG_0017.JPG","IBM",1,NA,0,355,1.73430744892434
"5459","tiger",0.739,"IMG_0017.JPG","IBM",0.454780327084431,NA,0.656103467495449,8,1.58560215457816
